app_id,size_bytes,price(in USD),rating_count_tot,user_rating,cont_rating,prime_genre
2488,6157312,1.99,324,4,1,Utilities
2489,27910144,1.99,428,4,3,Games
2490,24753152,3.99,1252,4.5,1,Productivity
2491,30547968,0,80,4.5,1,Weather
2492,106739712,0,1851,4.5,1,Travel
2493,154244096,0,3933,3,1,Games
2494,15790080,3.99,6981,4,2,Games
2495,338566144,4.99,2767,4.5,1,Games
2496,87442432,2.99,409,4.5,1,Education
2497,53638144,0.99,885,4.5,1,Games
2498,61438976,3.99,1373,4.5,1,Photo & Video
2499,2314240,0.99,107,3,1,Social Networking
2500,12853248,2.99,3,1,4,Utilities
2501,11292672,1.99,44,1,1,Lifestyle
2502,67262464,0,43216,4.5,1,Games
2503,27779072,0,5300,4,1,Entertainment
2504,117025792,0,17925,3.5,1,Games
2505,95277056,4.99,75,3.5,1,Education
2506,123356160,0,59158,4.5,1,Games
2507,1046276096,4.99,0,0,1,Reference
2508,135982080,0,1533,4,1,Education
2509,49845248,1.99,2566,4.5,4,Utilities
2510,109408256,4.99,0,0,1,Games
2511,64237568,0,119,4.5,1,Utilities
2512,53654528,1.99,87,4,1,Games
2513,96093184,4.99,6776,4.5,2,Games
2514,43115520,9.99,900,4.5,1,Productivity
2515,67874816,0,2535,3.5,1,Games
2516,98557952,0,14995,4.5,1,Games
2517,179816448,9.99,3832,4.5,2,Games
2518,70488064,0,1467,4,3,Games
2519,78550016,0,416,2.5,1,Games
2520,34190336,1.99,230,4.5,1,Photo & Video
2521,443423744,3.99,3515,4.5,3,Games
2522,1361486848,5.99,669,4,3,Games
2523,149340160,0,3936,4.5,1,Utilities
2524,68319232,0,2939,4.5,2,Games
2525,88672256,0,2815,3.5,4,Music
2526,173910016,0,105429,4.5,3,Photo & Video
2527,86334464,1.99,403,4,1,Music
2528,836734976,0,12854,4.5,1,Games
2529,117052416,0,20649,4.5,3,Social Networking
2530,164829184,2.99,102,4.5,3,Reference
2531,165069824,0,12578,5,1,Shopping
2532,113240064,4.99,4064,5,1,Games
2533,6471680,0.99,1036,4,1,Games
2534,131257344,0,104060,4.5,4,Games
2535,126879744,0,427,4,1,Social Networking
2536,180488192,0,10849,4.5,1,Games
2537,16756736,0,2890,4.5,1,Games
2538,169664512,0,27556,4.5,1,Games
2539,99890176,0,1424,4.5,1,Education
2540,37830656,0,1233,4,1,Games
2541,47266816,0,2133,4.5,4,Entertainment
2542,149618688,2.99,409,4.5,2,Games
2543,56890368,2.99,835,4.5,1,Games
2544,15536128,0,157882,4.5,1,Games
2545,629442560,0,13559,3.5,2,Games
2546,37992448,0,967,2.5,4,Entertainment
2547,95154176,1.99,5285,4.5,1,Health & Fitness
2548,156249088,0,0,0,4,Health & Fitness
2549,85928960,0,113,3.5,1,Shopping
2550,510278656,0.99,229,4.5,2,Games
2551,199993344,0,64259,4.5,1,Productivity
2552,292418560,0,24602,4.5,1,Productivity
2553,170135552,3.99,193,3,1,Education
2554,104902656,0,123268,4.5,3,Photo & Video
2555,103388160,0,16805,4.5,3,Games
2556,161055744,0,414,4.5,1,Games
2557,83551232,0,0,0,1,Travel
2558,147106816,0,1190,4.5,3,Photo & Video
2559,147728384,0,16,4,3,Photo & Video
2560,170775552,0,85395,4.5,1,Games
2561,187205632,0,253448,4.5,2,Games
2562,22286336,0,172686,4.5,1,Games
2563,23143424,0,30967,4.5,1,Games
2564,17702912,1.99,38,2.5,1,Entertainment
2565,50423808,0.99,465,4.5,1,Games
2566,40919040,2.99,73,4,2,Games
2567,228364288,4.99,1226,5,2,Games
2568,52169728,1.99,1372,4.5,1,Photo & Video
2569,106429440,99.99,71,4.5,1,Productivity
2570,49516544,0.99,1025,4.5,1,Games
2571,241862656,0,133394,4.5,1,Games
2572,15704064,0,12,1.5,1,Weather
2573,54139904,3.99,360,3.5,2,Games
2574,25113600,0,6956,4.5,1,Games
2575,105723904,0.99,9818,4.5,1,Games
2576,108698624,0,8227,4.5,1,Games
2577,21550080,0,6865,4.5,1,Games
2578,132413440,0,5126,4.5,3,Music
2579,154832896,0,4302,4.5,1,Productivity
2580,179526656,0,25806,4.5,2,Games
2581,62878720,0,37,4.5,4,Social Networking
2582,38124544,0,137122,4.5,3,Games
2583,100689920,2.99,31,3.5,1,Games
2584,660328448,4.99,959,4.5,2,Games
2585,454746112,0,11528,4,2,Games
2586,43324416,0,912,4,1,Travel
2587,3563520,0,17,2.5,1,Entertainment
2588,133746688,2.99,988,4.5,1,Games
2589,58945536,0,0,0,4,Book
2590,43502592,2.99,937,3.5,1,Photo & Video
2591,147190784,0,230289,4.5,1,Games
2592,47943680,6.99,2061,4.5,2,Games
2593,130396160,0.99,1,2,1,Games
2594,103239680,6.99,313,3.5,1,Music
2595,126217216,1.99,0,0,1,Education
2596,42919936,0,0,0,1,Games
2597,2952593408,0,41729,4.5,3,Games
2598,137838592,1.99,131,4.5,1,Games
2599,102500352,0,18316,5,3,Photo & Video
2600,44426240,0,22,5,4,Games
2601,109277184,0.99,16,2.5,2,Games
2602,318714880,2.99,1701,4.5,1,Games
2603,239976448,0,397730,4.5,3,Games
2604,35807232,0,235,4.5,4,Social Networking
2605,121039872,0,13805,4.5,1,Games
2606,40777728,2.99,0,0,1,Navigation
2607,88759296,0,2134,3,4,Social Networking
2608,118107136,0,4126,4.5,3,Photo & Video
2609,1997754368,14.99,0,0,3,Games
2610,133124096,0,14188,4.5,2,Photo & Video
2611,200382464,0,266,2.5,1,Entertainment
2612,87665664,0,307,4.5,1,Games
2613,109491200,0,6,3.5,1,Shopping
2614,28784640,0.99,6,3,1,Education
2615,1009885184,9.99,5416,4,3,Games
2616,1062202368,0,5185,4.5,3,Games
2617,57554944,1.99,1869,5,1,Productivity
2618,101789696,0,8730,5,1,Health & Fitness
2619,56014848,11.99,287,4.5,4,Productivity
2620,207059968,0,7795,4,2,Games
2621,71068672,0,1645,4,1,Food & Drink
2622,167641088,0,15336,4.5,1,Games
2623,86319104,0,7,3,4,Social Networking
2624,77043712,0,65155,4.5,1,Games
2625,271392768,0,37584,4.5,1,Games
2626,105198592,0,37972,4.5,3,Utilities
2627,45298688,0.99,64,4,1,Games
2628,436621312,4.99,34819,4.5,2,Games
2629,154898432,0,1404,4,1,Games
2630,120459264,0.99,12,5,2,Games
2631,17800192,0,504,3.5,1,Games
2632,68837376,0.99,262,4.5,1,Games
2633,364130304,0,106434,4.5,1,Games
2634,185914368,0.99,468,4,1,Games
2635,5863424,0,0,0,4,News
2636,367181824,4.99,127,4.5,2,Games
2637,1376256,0,72,4,1,Utilities
2638,2610579456,9.99,1644,4.5,3,Games
2639,77289472,0,38,3.5,4,Entertainment
2640,54254592,0,4280,4,3,Photo & Video
2641,263354368,2.99,352,4.5,1,Games
2642,80607232,2.99,343,4.5,1,Education
2643,310942720,0.99,330,4,3,Games
2644,6758400,0.99,474,4,1,Games
2645,453559296,2.99,3174,4.5,1,Education
2646,72761344,0,35587,4.5,1,Games
2647,51374080,0,219,4,3,News
2648,672060416,0,2531,4,1,Games
2649,186052608,4.99,0,0,1,Games
2650,80379904,0.99,0,0,1,Education
2651,7704576,0,1528,4.5,3,Utilities
2652,2662400,0.99,1,4,1,Productivity
2653,58715136,0,0,0,4,Lifestyle
2654,17610752,4.99,0,0,1,Education
2655,398277632,4.99,2040,4,1,Games
2656,196350976,0,58092,5,1,Education
2657,4824064,2.99,7,4.5,1,Utilities
2658,99215360,2.99,59,4,1,Education
2659,245778432,1.99,220,3.5,1,Education
2660,321501184,4.99,118,4.5,1,Education
2661,230297600,0,679,3,1,Games
2662,113507328,0,3755,4.5,2,Entertainment
2663,81811456,0,8234,3,1,Sports
2664,32728064,0,17,4.5,3,Music
2665,56615936,0,422,4.5,1,Photo & Video
2666,130731008,0,2111,5,3,Book
2667,160265216,0,200,4,1,Games
2668,232315904,0,121,4,1,Games
2669,95158272,0,5506,4.5,3,Entertainment
2670,536596480,0,132,4,1,Games
2671,191102976,0,7935,4.5,1,Games
2672,58648576,0,12663,4.5,3,Shopping
2673,19880960,0.99,208,3.5,4,Games
2674,143550464,0,1494,4,1,Photo & Video
2675,30928896,1.99,77,3.5,1,Games
2676,73956352,0,40,4,1,News
2677,249625600,0,9920,4,1,Productivity
2678,96100352,1.99,5956,4.5,3,Games
2679,10113024,1.99,0,0,1,Photo & Video
2680,19706880,0,176,2,1,Entertainment
2681,90850304,0,14,1,4,Sports
2682,446483456,0,109104,4,1,Games
2683,285004800,0,139486,4.5,1,Games
2684,116436992,0,21414,4.5,2,Games
2685,146654208,0,55,3,1,Utilities
2686,2538487808,4.99,3517,4,3,Games
2687,317992960,0,24808,4.5,3,Games
2688,61046784,0,397,4,2,Photo & Video
2689,3508826112,9.99,2855,4,4,Games
2690,40767488,0.99,2604,4,1,Photo & Video
2691,475708416,0,7375,4.5,1,Games
2692,83843072,0,42058,4.5,3,Games
2693,246142976,2.99,444,4.5,1,Education
2694,168546304,0,834,5,3,Games
2695,115208192,0,4386,4.5,2,Games
2696,244719616,1.99,8,4,1,Games
2697,45577216,0,28,4.5,1,Health & Fitness
2698,784058368,2.99,299,4,4,Games
2699,122903552,0,34039,4.5,3,Games
2700,1859333120,9.99,800,3.5,3,Games
2701,74678272,4.99,482,3,1,Education
2702,108105728,0.99,173,4,1,Games
2703,15391744,0.99,5,4,1,Finance
2704,136275968,0,8412,4.5,1,Games
2705,1085844480,0,34998,4.5,1,Games
2706,162557952,0,0,0,1,Games
2707,45887488,4.99,65,1,1,Games
2708,42018816,0,0,0,1,Entertainment
2709,421027840,1.99,356,4,1,Games
2710,138831872,0,3507,4,1,Photo & Video
2711,26359808,0,3024,4.5,1,Utilities
2712,8708096,9.99,378,3.5,1,Entertainment
2713,36531200,0,4944,4.5,1,Games
2714,202334208,0,5253,4.5,1,Photo & Video
2715,322693120,0,20383,4,1,Games
2716,111458304,0,5160,4.5,1,Games
2717,131387392,2.99,401,4.5,3,Games
2718,2288456704,0,22513,4.5,3,Games
2719,9677824,0.99,0,0,1,Social Networking
2720,115755008,0,21,3.5,4,Entertainment
2721,317931520,2.99,86,4.5,3,Games
2722,50238464,0,2368,4,4,Entertainment
2723,108589056,0.99,0,0,4,Health & Fitness
2724,357446656,3.99,971,4.5,3,Games
2725,65483776,0,1102,3.5,1,Games
2726,151115776,2.99,85,4,3,Reference
2727,53158912,0,3668,2.5,2,Photo & Video
2728,41617408,0,82,4.5,1,Utilities
2729,37166080,1.99,5575,4.5,1,Games
2730,2890245120,4.99,1641,4.5,2,Games
2731,50221056,0,1,5,1,Games
2732,1944321024,0,257100,5,1,Games
2733,177651712,0,4278,4.5,1,Games
2734,199310336,0,11151,5,1,Games
2735,128839680,3.99,432,4,1,Games
2736,287759360,0,631,4.5,1,Games
2737,44048384,1.99,7598,4.5,1,Games
2738,17196032,4.99,249,5,1,Photo & Video
2739,52482048,2.99,0,0,1,Entertainment
2740,83378176,0.99,1108,4.5,1,Games
2741,53652480,0,139,4.5,2,Games
2742,226129920,0,1352,3.5,1,Entertainment
2743,95854592,0.99,842,4.5,2,Games
2744,23920640,1.99,0,0,1,Health & Fitness
2745,121240576,11.99,18,4,1,Music
2746,268521472,0,75822,4.5,1,Games
2747,328875008,0,7765,4.5,3,Games
2748,104038400,2.99,573,4.5,3,Games
2749,53510144,2.99,62,3.5,1,Education
2750,8614912,0,0,0,1,Photo & Video
2751,73091072,0,13016,4.5,1,Music
2752,36992000,0,4787,4.5,1,Music
2753,48109568,0,7,4,4,Finance
2754,102755328,1.99,3072,4.5,3,Games
2755,51412992,1.99,412,4,1,Photo & Video
2756,98380800,0,158,4.5,3,Games
2757,54066176,3.99,153,4.5,1,Travel
2758,45313024,0,236,4,1,Health & Fitness
2759,452648960,6.99,491,3,1,Education
2760,452775936,3.99,128,2,1,Education
2761,252547072,0.99,466,3,1,Games
2762,71386112,0.99,11,3.5,1,News
2763,188578816,2.99,81,4,1,Games
2764,146458624,2.99,65,3.5,1,Education
2765,154164224,0,14593,4.5,3,Games
2766,239720448,2.99,3751,4.5,1,Education
2767,59220992,0,11,2.5,4,Utilities
2768,592302080,0,7674,3.5,2,Games
2769,30080000,4.99,162,4.5,1,Business
2770,102887424,0,1010,4,1,Education
2771,2158592,4.99,311,2.5,1,Utilities
2772,149481472,0,32215,4.5,1,Games
2773,197683200,4.99,1732,4.5,3,Games
2774,24090624,0,465,4,1,Games
2775,98525184,2.99,1440,5,1,Games
2776,198530048,2.99,2552,4.5,3,Games
2777,253903872,0,14461,4,4,Games
2778,131652608,0,21733,4.5,1,Games
2779,457842688,3.99,1246,4.5,2,Games
2780,87799808,2.99,6,4,1,Weather
2781,175163392,0,3185,4.5,2,Games
2782,87218176,12.99,0,0,1,Utilities
2783,156082176,2.99,845,4,1,Education
2784,95283200,0,349,3.5,1,Games
2785,37017600,0,50,4.5,2,Games
2786,45310976,2.99,397,4.5,1,Games
2787,73746432,0,0,0,1,Photo & Video
2788,98745344,0,802,4.5,1,Games
2789,97669120,0.99,1030,4.5,2,Games
2790,70322176,0,756,2.5,1,Utilities
2791,142159872,3.99,73,4.5,1,Education
2792,17241088,0,105,2.5,1,Health & Fitness
2793,226079744,0,7754,4.5,3,Health & Fitness
2794,93457408,0,9,4,3,Food & Drink
2795,1040563200,0,3478,4.5,2,Games
2796,145532928,0,33,3,4,Finance
2797,187623424,0,0,0,1,Games
2798,119820288,0,436,4.5,1,Games
2799,716275712,2.99,920,3.5,3,Games
2800,51105792,2.99,407,4.5,1,Games
2801,868048896,0,233599,4.5,3,Games
2802,72579072,0,24244,4,1,Shopping
2803,64545792,0,0,0,1,Sports
2804,41888768,3.99,418,3,1,Social Networking
2805,127514624,0,361,4,1,Productivity
2806,149256192,0,2067,5,1,Education
2807,106456064,0,321,3.5,1,Games
2808,53571584,2.99,0,0,1,Education
2809,63221760,2.99,0,0,1,Education
2810,126391296,0,9114,4.5,1,Photo & Video
2811,155480064,0,12,5,1,Games
2812,250017792,0,2043,4.5,2,Games
2813,34338816,0,0,0,1,Photo & Video
2814,245901312,0,11876,4.5,1,Games
2815,4810752,1.99,46,4,1,Utilities
2816,121268224,1.99,222,3.5,1,Utilities
2817,79949824,1.99,503,3.5,2,Games
2818,2370560,1.99,1,5,1,Utilities
2819,25996288,3.99,12,3,1,Photo & Video
2820,145223680,0,22902,4.5,3,Games
2821,210842624,0,179416,4.5,3,Games
2822,39219200,0.99,1947,4.5,1,Photo & Video
2823,678635520,2.99,108,3.5,1,Education
2824,5558272,0,538,2.5,1,Utilities
2825,34856960,2.99,19,4,1,Education
2826,163213312,3.99,455,4.5,1,Entertainment
2827,93380608,0.99,404,4,2,Games
2828,61312000,0,0,0,4,Social Networking
2829,84611072,0.99,1170,4,2,Games
2830,156652544,0,1697,4.5,1,Games
2831,97153024,0.99,181,4.5,2,Games
2832,137239552,0,49,4,1,Utilities
2833,36675584,4.99,360,4,1,Health & Fitness
2834,966167552,29.99,647,4.5,1,Games
2835,985080832,0,19354,4.5,3,Games
2836,4199424,0,0,0,1,Utilities
2837,150765568,2.99,512,4.5,1,Education
2838,23547904,5.99,2007,4,1,Health & Fitness
2839,441925632,0,790,4,3,Games
2840,1177923584,4.99,484,4,1,Games
2841,56075264,0,4650,4.5,1,Entertainment
2842,1259520,1.99,1362,4.5,1,Games
2843,335961088,4.99,75,3,1,Entertainment
2844,43749376,0,4050,4.5,1,Games
2845,88043520,1.99,391,4,2,Games
2846,166803456,1.99,5115,4.5,2,Games
2847,102180864,0,570,3.5,1,Games
2848,5851136,0,7343,4.5,1,Utilities
2849,107174912,4.99,756,5,1,Food & Drink
2850,158244864,0,1728,4,2,Games
2851,187704320,4.99,901,5,2,Games
2852,96394240,0,6944,4.5,1,Travel
2853,32642048,2.99,563,4.5,1,Games
2854,81220608,0,2275,4.5,1,Photo & Video
2855,61993984,0,3770,4.5,3,Games
2856,44328960,0,1182,4,1,Games
2857,1156409344,0.99,8452,4.5,4,Games
2858,95927296,0,1450,4,1,Travel
2859,79527936,1.99,369,3.5,2,Games
2860,567183360,4.99,6209,5,2,Games
2861,278003712,2.99,3898,5,2,Games
2862,52760576,2.99,169,4.5,1,Business
2863,43892736,0,0,0,2,Games
2864,219122688,0,21561,4.5,1,Productivity
2865,125194240,0,1546,4.5,2,Games
2866,34040832,1.99,1983,4.5,2,Games
2867,92622848,0.99,450,4.5,2,Games
2868,11337728,0,158845,4.5,1,Games
2869,87174144,0,76622,4.5,1,Games
2870,569876480,2.99,0,0,1,Games
2871,41463808,2.99,888,4.5,1,Photo & Video
2872,122131456,0,1381,3.5,1,Games
2873,3661824,1.99,0,0,1,Photo & Video
2874,103776256,0,0,0,3,Shopping
2875,2796380160,9.99,260,4,2,Games
2876,63058944,0,1647,5,4,Book
2877,77407232,0,31,4.5,1,Education
2878,109557760,0,407,3.5,3,Social Networking
2879,24351744,1.99,346,2.5,1,Photo & Video
2880,532379648,6.99,251,3,1,Education
2881,532707328,3.99,56,2.5,1,Education
2882,75441152,0,7891,4.5,1,Games
2883,9646080,0,5676,4,4,Photo & Video
2884,180300800,4.99,284,4,3,Games
2885,94368768,0,274,3.5,1,Games
2886,171140096,2.99,80,3.5,1,Education
2887,83624960,0,17,3.5,1,Education
2888,15657984,0.99,968,4.5,3,Games
2889,1612120064,6.99,18,4.5,2,Games
2890,51855360,0.99,56,2,1,Games
2891,86482944,1.99,333,4.5,2,Games
2892,254489600,0,578,4,1,Education
2893,52408320,0,704,3,1,Utilities
2894,52343808,0,17487,5,4,Entertainment
2895,109601792,0,333,4.5,1,Entertainment
2896,100943872,0,451,4.5,1,Book
2897,176620544,0,3144,4.5,2,Games
2898,318521344,1.99,805,4,1,Games
2899,58593280,0,100,3.5,4,Photo & Video
2900,108191744,9.99,541,4.5,4,Productivity
2901,148507648,0,7656,4,1,Productivity
2902,1254719488,7.99,1810,4,3,Games
2903,398783488,0,54549,4.5,1,Games
2904,82898944,2.99,10,3.5,1,Music
2905,8933376,0,225,2.5,1,Shopping
2906,2323812352,9.99,177,4,3,Games
2907,112316416,0,4383,4.5,1,Games
2908,118506496,1.99,36,4,1,Productivity
2909,999398400,3.99,280,4.5,3,Games
2910,8322048,0,220,3,1,Entertainment
2911,7331840,2.99,768,2.5,1,Games
2912,272482304,2.99,238,4,2,Games
2913,98542592,2.99,45,4.5,1,Health & Fitness
2914,173314048,0,2048,4,2,Games
2915,185879552,0,0,0,1,Games
2916,119202816,0,441,4.5,3,Entertainment
2917,62879744,0,5010,4,4,Shopping
2918,23755776,0,3327,4.5,1,Entertainment
2919,261382144,0,3370,4,3,Games
2920,13913088,0,130,3,1,Entertainment
2921,2030561280,9.99,1276,4.5,3,Games
2922,90272768,0,7495,4.5,2,Games
2923,85286912,0,1541,3.5,1,Education
2924,79418368,0,12298,4.5,1,Shopping
2925,108388352,0,894,3.5,3,Entertainment
2926,107823104,0,3215,4.5,1,Productivity
2927,27130880,2.99,419,4.5,2,Games
2928,77126656,5.99,0,0,1,Games
2929,65560576,0,148,4,1,Food & Drink
2930,69015552,0,0,0,4,Productivity
2931,766031872,1.99,2027,4.5,3,Games
2932,131249152,0,53496,4.5,1,Games
2933,1213626368,0,18735,4.5,2,Games
2934,159574016,0.99,0,0,4,Travel
2935,7755776,0,0,0,1,Photo & Video
2936,167745536,0,568,4,3,Games
2937,54278144,0,2570,4.5,3,Music
2938,49946624,2.99,27388,4.5,3,Games
2939,122692608,0,27662,4.5,1,Social Networking
2940,65034240,0,0,0,1,Shopping
2941,87031808,1.99,122,4.5,2,Games
2942,45833216,0,6813,4.5,2,Games
2943,96606208,0,198338,4.5,1,Games
2944,2334720,0,3,2,1,Finance
2945,183842816,0,440,2.5,1,Games
2946,81256448,0,15,4.5,4,Education
2947,63882240,0,7398,4,3,Music
2948,17489920,0,21984,4,1,Games
2949,672624640,2.99,45,4,1,Games
2950,2334249984,27.99,649,4.5,1,Book
2951,127930368,0,8392,4.5,1,Games
2952,32017408,0,124,4,2,Games
2953,25153536,0,2235,4.5,1,Photo & Video
2954,117628928,4.99,0,0,1,Health & Fitness
2955,111820800,0.99,1138,4.5,2,Games
2956,271454208,0,2027,4,1,Games
2957,64588800,0,1114,4.5,4,Games
2958,104689664,0.99,388,4,2,Games
2959,71372800,0.99,859,4.5,2,Games
2960,147263488,0.99,397,4.5,2,Games
2961,51886080,8.99,5,3.5,1,Utilities
2962,115055616,0,1498,4,1,Productivity
2963,613076992,2.99,45,4,1,Games
2964,309072896,2.99,17,4.5,1,Education
2965,86156288,0,23063,4.5,1,Utilities
2966,260082688,0.99,0,0,1,Games
2967,181997568,2.99,666,4.5,1,Photo & Video
2968,221777920,1.99,371,4.5,1,Education
2969,73674752,3.99,495,4,1,Music
2970,128648192,0,20254,5,1,Games
2971,39969792,0.99,7216,3,1,Utilities
2972,74910720,2.99,337,4,1,Entertainment
2973,86542336,1.99,1079,5,2,Health & Fitness
2974,438812672,4.99,6741,5,2,Games
2975,31853568,0,0,0,4,Shopping
2976,158947328,0,3340,4.5,2,Games
2977,80970752,3.99,736,4.5,1,Finance
2978,57647104,4.99,643,4,1,Photo & Video
2979,124801024,0,822,4.5,1,Utilities
2980,120050688,9.99,1122,4.5,1,Games
2981,54063104,0,16105,4.5,1,Shopping
2982,95249408,7.99,1309,4.5,3,Catalogs
2983,89465856,0,874,3,1,Utilities
2984,80351232,0,718,2,4,Productivity
2985,47755264,0.99,11,3.5,1,Weather
2986,970903552,0,9321,4.5,4,Games
2987,71191552,0,5979,4,4,Utilities
2988,169786368,3.99,942,4.5,1,Education
2989,52194304,0,24,4.5,1,Games
2990,1005560832,4.99,23878,5,2,Games
2991,98089984,0,175,4.5,1,Games
2992,28680192,0,31727,4.5,1,Games
2993,32038912,0,0,0,4,Finance
2994,148799488,0,18482,4,4,Social Networking
2995,133555200,2.99,754,4.5,1,Finance
2996,164248576,0,21881,4.5,1,Games
2997,101078016,0,20243,4.5,3,Entertainment
2998,19860480,0,2140,4.5,1,Games
2999,138688512,0.99,242,4,2,Games
3000,183043072,4.99,12,3.5,3,Games
3001,123680768,0,979,4,3,Games
3002,60551168,0,2909,4.5,1,Games
3003,34342912,0,16523,4.5,1,Education
3004,216041472,2.99,431,4,1,Education
3005,90406912,0,288,4,2,Games
3006,1035772928,0,2125,4,1,Entertainment
3007,342490112,0.99,1746,3.5,4,Games
3008,77494272,0,9,5,4,Book
3009,4557824,0.99,61,2.5,1,Productivity
3010,12656640,3.99,157,4.5,1,Games
3011,187934720,2.99,94,4,1,Education
3012,175606784,0,2317,4.5,1,Games
3013,1758696448,34.99,49,4.5,3,Medical
3014,297351168,2.99,91,3,1,Games
3015,349646848,1.99,19,3,1,Games
3016,126603264,0,31981,4.5,2,Games
3017,119752704,0,122260,4.5,2,Games
3018,67971072,0,5521,4.5,1,Entertainment
3019,61987840,2.99,21,3.5,1,Education
3020,71748608,0.99,1382,4.5,2,Games
3021,240285696,0,1724,4.5,1,Photo & Video
3022,330018816,4.99,213,4.5,2,Games
3023,202457088,0,4050,2,1,Food & Drink
3024,206561280,2.99,1286,4.5,1,Entertainment
3025,78684160,0.99,961,4,2,Games
3026,106536960,0.99,976,4.5,2,Games
3027,32371712,1.99,168,2.5,1,Photo & Video
3028,85868544,1.99,412,4,2,Games
3029,79702016,0,62061,4.5,1,Games
3030,142936064,0,10778,4.5,1,Productivity
3031,75055104,0,8,5,1,Utilities
3032,1400971264,0,25716,4.5,4,Games
3033,161695744,0,977,4.5,1,Education
3034,1190330368,2.99,713,4.5,3,Games
3035,1537737728,2.99,5148,4.5,3,Games
3036,913693696,6.99,505,4.5,3,Games
3037,329893888,0,21,4.5,3,Games
3038,47947776,1.99,25,3.5,1,Photo & Video
3039,44166144,0,31219,4.5,1,Games
3040,120727552,0,0,0,4,Medical
3041,281846784,0,1723,4.5,2,Games
3042,81508352,2.99,15,4.5,1,Book
3043,165471232,0,669079,4.5,2,Games
3044,5897216,3.99,893,4.5,1,Photo & Video
3045,51405824,0,0,0,1,Shopping
3046,511918080,4.99,0,0,4,Book
3047,5883904,1.99,536,4.5,1,Music
3048,116480000,0,2011,4,3,Social Networking
3049,143749120,0,5942,4,1,Education
3050,134921216,0,2487,4,3,Music
3051,132711424,4.99,1029,4,1,Photo & Video
3052,48083968,1.99,38,4,3,Games
3053,30896128,0.99,81,4,1,Weather
3054,93580288,0,1000,4,1,Education
3055,1070424064,4.99,165,4,1,Games
3056,1338712064,11.99,0,0,4,Games
